   KT           JONSWAP          OUR           ELFOUHAILY             WT  
  890.8000     5.729E-0012     1.535E-0011     1.541E-0011    247.0594
  891.3000     5.720E-0012     1.532E-0011     1.537E-0011    247.2476
  891.8000     5.710E-0012     1.530E-0011     1.533E-0011    247.4359
  892.3000     5.701E-0012     1.527E-0011     1.528E-0011    247.6242
  892.8000     5.691E-0012     1.524E-0011     1.524E-0011    247.8126
  893.3000     5.681E-0012     1.522E-0011     1.520E-0011    248.0010
  893.8000     5.672E-0012     1.519E-0011     1.515E-0011    248.1895
  894.3000     5.662E-0012     1.516E-0011     1.511E-0011    248.3780
  894.8000     5.653E-0012     1.514E-0011     1.507E-0011    248.5666
  895.3000     5.644E-0012     1.511E-0011     1.502E-0011    248.7553
  895.8000     5.634E-0012     1.508E-0011     1.498E-0011    248.9440
  896.3000     5.625E-0012     1.506E-0011     1.494E-0011    249.1328
  896.8000     5.615E-0012     1.503E-0011     1.490E-0011    249.3216
  897.3000     5.606E-0012     1.501E-0011     1.486E-0011    249.5105
  897.8000     5.596E-0012     1.498E-0011     1.481E-0011    249.6994
  898.3000     5.587E-0012     1.495E-0011     1.477E-0011    249.8884
  898.8000     5.578E-0012     1.493E-0011     1.473E-0011    250.0775
  899.3000     5.569E-0012     1.490E-0011     1.469E-0011    250.2666
  899.8000     5.559E-0012     1.488E-0011     1.465E-0011    250.4558
  900.3000     5.550E-0012     1.485E-0011     1.461E-0011    250.6450
  900.8000     5.541E-0012     1.482E-0011     1.456E-0011    250.8343
  901.3000     5.532E-0012     1.480E-0011     1.452E-0011    251.0236
  901.8000     5.522E-0012     1.477E-0011     1.448E-0011    251.2130
  902.3000     5.513E-0012     1.475E-0011     1.444E-0011    251.4024
  902.8000     5.504E-0012     1.472E-0011     1.440E-0011    251.5919
  903.3000     5.495E-0012     1.470E-0011     1.436E-0011    251.7815
  903.8000     5.486E-0012     1.467E-0011     1.432E-0011    251.9711
  904.3000     5.477E-0012     1.465E-0011     1.428E-0011    252.1608
  904.8000     5.468E-0012     1.462E-0011     1.424E-0011    252.3505
  905.3000     5.459E-0012     1.459E-0011     1.420E-0011    252.5403
  905.8000     5.450E-0012     1.457E-0011     1.416E-0011    252.7302
  906.3000     5.441E-0012     1.454E-0011     1.412E-0011    252.9201
  906.8000     5.432E-0012     1.452E-0011     1.408E-0011    253.1100
  907.3000     5.423E-0012     1.449E-0011     1.404E-0011    253.3000
  907.8000     5.414E-0012     1.447E-0011     1.400E-0011    253.4901
  908.3000     5.405E-0012     1.444E-0011     1.396E-0011    253.6802
  908.8000     5.396E-0012     1.442E-0011     1.392E-0011    253.8704
  909.3000     5.387E-0012     1.439E-0011     1.388E-0011    254.0606
  909.8000     5.378E-0012     1.437E-0011     1.384E-0011    254.2509
  910.3000     5.369E-0012     1.434E-0011     1.380E-0011    254.4413
  910.8000     5.360E-0012     1.432E-0011     1.376E-0011    254.6317
  911.3000     5.351E-0012     1.429E-0011     1.372E-0011    254.8221
  911.8000     5.343E-0012     1.427E-0011     1.368E-0011    255.0127
  912.3000     5.334E-0012     1.425E-0011     1.365E-0011    255.2032
  912.8000     5.325E-0012     1.422E-0011     1.361E-0011    255.3939
  913.3000     5.316E-0012     1.420E-0011     1.357E-0011    255.5846
  913.8000     5.308E-0012     1.417E-0011     1.353E-0011    255.7753
  914.3000     5.299E-0012     1.415E-0011     1.349E-0011    255.9661
  914.8000     5.290E-0012     1.412E-0011     1.345E-0011    256.1569
  915.3000     5.282E-0012     1.410E-0011     1.342E-0011    256.3479
  915.8000     5.273E-0012     1.408E-0011     1.338E-0011    256.5388
  916.3000     5.264E-0012     1.405E-0011     1.334E-0011    256.7298
  916.8000     5.256E-0012     1.403E-0011     1.330E-0011    256.9209
  917.3000     5.247E-0012     1.400E-0011     1.327E-0011    257.1121
  917.8000     5.239E-0012     1.398E-0011     1.323E-0011    257.3032
  918.3000     5.230E-0012     1.395E-0011     1.319E-0011    257.4945
  918.8000     5.221E-0012     1.393E-0011     1.315E-0011    257.6858
  919.3000     5.213E-0012     1.391E-0011     1.312E-0011    257.8771
  919.8000     5.204E-0012     1.388E-0011     1.308E-0011    258.0686
  920.3000     5.196E-0012     1.386E-0011     1.304E-0011    258.2600
  920.8000     5.188E-0012     1.384E-0011     1.301E-0011    258.4515
  921.3000     5.179E-0012     1.381E-0011     1.297E-0011    258.6431
  921.8000     5.171E-0012     1.379E-0011     1.293E-0011    258.8348
  922.3000     5.162E-0012     1.377E-0011     1.290E-0011    259.0265
  922.8000     5.154E-0012     1.374E-0011     1.286E-0011    259.2182
  923.3000     5.145E-0012     1.372E-0011     1.282E-0011    259.4100
  923.8000     5.137E-0012     1.369E-0011     1.279E-0011    259.6019
  924.3000     5.129E-0012     1.367E-0011     1.275E-0011    259.7938
  924.8000     5.120E-0012     1.365E-0011     1.271E-0011    259.9857
  925.3000     5.112E-0012     1.363E-0011     1.268E-0011    260.1778
  925.8000     5.104E-0012     1.360E-0011     1.264E-0011    260.3699
  926.3000     5.096E-0012     1.358E-0011     1.261E-0011    260.5620
  926.8000     5.087E-0012     1.356E-0011     1.257E-0011    260.7542
  927.3000     5.079E-0012     1.353E-0011     1.254E-0011    260.9464
  927.8000     5.071E-0012     1.351E-0011     1.250E-0011    261.1387
  928.3000     5.063E-0012     1.349E-0011     1.247E-0011    261.3311
  928.8000     5.055E-0012     1.346E-0011     1.243E-0011    261.5235
  929.3000     5.046E-0012     1.344E-0011     1.239E-0011    261.7160
  929.8000     5.038E-0012     1.342E-0011     1.236E-0011    261.9085
  930.3000     5.030E-0012     1.340E-0011     1.232E-0011    262.1011
  930.8000     5.022E-0012     1.337E-0011     1.229E-0011    262.2937
  931.3000     5.014E-0012     1.335E-0011     1.226E-0011    262.4864
  931.8000     5.006E-0012     1.333E-0011     1.222E-0011    262.6792
  932.3000     4.998E-0012     1.330E-0011     1.219E-0011    262.8720
  932.8000     4.990E-0012     1.328E-0011     1.215E-0011    263.0648
  933.3000     4.982E-0012     1.326E-0011     1.212E-0011    263.2577
  933.8000     4.974E-0012     1.324E-0011     1.208E-0011    263.4507
  934.3000     4.966E-0012     1.322E-0011     1.205E-0011    263.6437
  934.8000     4.958E-0012     1.319E-0011     1.201E-0011    263.8368
  935.3000     4.950E-0012     1.317E-0011     1.198E-0011    264.0299
  935.8000     4.942E-0012     1.315E-0011     1.195E-0011    264.2231
  936.3000     4.934E-0012     1.313E-0011     1.191E-0011    264.4164
  936.8000     4.926E-0012     1.310E-0011     1.188E-0011    264.6097
  937.3000     4.918E-0012     1.308E-0011     1.185E-0011    264.8030
  937.8000     4.910E-0012     1.306E-0011     1.181E-0011    264.9964
  938.3000     4.903E-0012     1.304E-0011     1.178E-0011    265.1899
  938.8000     4.895E-0012     1.302E-0011     1.175E-0011    265.3834
  939.3000     4.887E-0012     1.299E-0011     1.171E-0011    265.5770
  939.8000     4.879E-0012     1.297E-0011     1.168E-0011    265.7706
  940.3000     4.871E-0012     1.295E-0011     1.165E-0011    265.9643
  940.8000     4.864E-0012     1.293E-0011     1.161E-0011    266.1581
  941.3000     4.856E-0012     1.291E-0011     1.158E-0011    266.3519
  941.8000     4.848E-0012     1.289E-0011     1.155E-0011    266.5457
  942.3000     4.840E-0012     1.286E-0011     1.152E-0011    266.7396
  942.8000     4.833E-0012     1.284E-0011     1.148E-0011    266.9336
  943.3000     4.825E-0012     1.282E-0011     1.145E-0011    267.1276
  943.8000     4.817E-0012     1.280E-0011     1.142E-0011    267.3217
  944.3000     4.810E-0012     1.278E-0011     1.139E-0011    267.5158
  944.8000     4.802E-0012     1.276E-0011     1.135E-0011    267.7100
  945.3000     4.795E-0012     1.273E-0011     1.132E-0011    267.9042
  945.8000     4.787E-0012     1.271E-0011     1.129E-0011    268.0985
  946.3000     4.779E-0012     1.269E-0011     1.126E-0011    268.2929
  946.8000     4.772E-0012     1.267E-0011     1.123E-0011    268.4873
  947.3000     4.764E-0012     1.265E-0011     1.119E-0011    268.6817
  947.8000     4.757E-0012     1.263E-0011     1.116E-0011    268.8762
  948.3000     4.749E-0012     1.261E-0011     1.113E-0011    269.0708
  948.8000     4.742E-0012     1.259E-0011     1.110E-0011    269.2654
  949.3000     4.734E-0012     1.257E-0011     1.107E-0011    269.4601
  949.8000     4.727E-0012     1.254E-0011     1.104E-0011    269.6548
  950.3000     4.719E-0012     1.252E-0011     1.101E-0011    269.8496
  950.8000     4.712E-0012     1.250E-0011     1.097E-0011    270.0445
  951.3000     4.704E-0012     1.248E-0011     1.094E-0011    270.2394
  951.8000     4.697E-0012     1.246E-0011     1.091E-0011    270.4343
  952.3000     4.690E-0012     1.244E-0011     1.088E-0011    270.6293
  952.8000     4.682E-0012     1.242E-0011     1.085E-0011    270.8244
  953.3000     4.675E-0012     1.240E-0011     1.082E-0011    271.0195
  953.8000     4.667E-0012     1.238E-0011     1.079E-0011    271.2147
  954.3000     4.660E-0012     1.236E-0011     1.076E-0011    271.4099
  954.8000     4.653E-0012     1.234E-0011     1.073E-0011    271.6052
  955.3000     4.646E-0012     1.232E-0011     1.070E-0011    271.8005
  955.8000     4.638E-0012     1.230E-0011     1.067E-0011    271.9959
  956.3000     4.631E-0012     1.228E-0011     1.064E-0011    272.1913
  956.8000     4.624E-0012     1.226E-0011     1.061E-0011    272.3868
  957.3000     4.616E-0012     1.224E-0011     1.058E-0011    272.5824
  957.8000     4.609E-0012     1.222E-0011     1.055E-0011    272.7780
  958.3000     4.602E-0012     1.220E-0011     1.052E-0011    272.9736
  958.8000     4.595E-0012     1.217E-0011     1.049E-0011    273.1694
  959.3000     4.588E-0012     1.215E-0011     1.046E-0011    273.3651
  959.8000     4.580E-0012     1.213E-0011     1.043E-0011    273.5610
  960.3000     4.573E-0012     1.211E-0011     1.040E-0011    273.7568
  960.8000     4.566E-0012     1.209E-0011     1.037E-0011    273.9528
  961.3000     4.559E-0012     1.207E-0011     1.034E-0011    274.1488
  961.8000     4.552E-0012     1.205E-0011     1.031E-0011    274.3448
  962.3000     4.545E-0012     1.203E-0011     1.028E-0011    274.5409
  962.8000     4.538E-0012     1.202E-0011     1.025E-0011    274.7370
  963.3000     4.531E-0012     1.200E-0011     1.022E-0011    274.9332
  963.8000     4.524E-0012     1.198E-0011     1.020E-0011    275.1295
  964.3000     4.517E-0012     1.196E-0011     1.017E-0011    275.3258
  964.8000     4.510E-0012     1.194E-0011     1.014E-0011    275.5222
  965.3000     4.503E-0012     1.192E-0011     1.011E-0011    275.7186
  965.8000     4.496E-0012     1.190E-0011     1.008E-0011    275.9151
  966.3000     4.489E-0012     1.188E-0011     1.005E-0011    276.1116
  966.8000     4.482E-0012     1.186E-0011     1.002E-0011    276.3082
  967.3000     4.475E-0012     1.184E-0011     9.996E-0012    276.5049
  967.8000     4.468E-0012     1.182E-0011     9.968E-0012    276.7016
  968.3000     4.461E-0012     1.180E-0011     9.939E-0012    276.8983
  968.8000     4.454E-0012     1.178E-0011     9.911E-0012    277.0951
  969.3000     4.447E-0012     1.176E-0011     9.883E-0012    277.2920
  969.8000     4.440E-0012     1.174E-0011     9.855E-0012    277.4889
  970.3000     4.433E-0012     1.172E-0011     9.828E-0012    277.6858
  970.8000     4.427E-0012     1.170E-0011     9.800E-0012    277.8829
  971.3000     4.420E-0012     1.168E-0011     9.772E-0012    278.0799
  971.8000     4.413E-0012     1.166E-0011     9.744E-0012    278.2771
  972.3000     4.406E-0012     1.165E-0011     9.717E-0012    278.4742
  972.8000     4.399E-0012     1.163E-0011     9.689E-0012    278.6715
  973.3000     4.393E-0012     1.161E-0011     9.662E-0012    278.8688
  973.8000     4.386E-0012     1.159E-0011     9.635E-0012    279.0661
  974.3000     4.379E-0012     1.157E-0011     9.607E-0012    279.2635
  974.8000     4.372E-0012     1.155E-0011     9.580E-0012    279.4610
  975.3000     4.366E-0012     1.153E-0011     9.553E-0012    279.6585
  975.8000     4.359E-0012     1.151E-0011     9.526E-0012    279.8560
  976.3000     4.352E-0012     1.149E-0011     9.499E-0012    280.0537
  976.8000     4.345E-0012     1.148E-0011     9.472E-0012    280.2513
  977.3000     4.339E-0012     1.146E-0011     9.445E-0012    280.4490
  977.8000     4.332E-0012     1.144E-0011     9.419E-0012    280.6468
  978.3000     4.326E-0012     1.142E-0011     9.392E-0012    280.8447
  978.8000     4.319E-0012     1.140E-0011     9.365E-0012    281.0425
  979.3000     4.312E-0012     1.138E-0011     9.339E-0012    281.2405
  979.8000     4.306E-0012     1.136E-0011     9.313E-0012    281.4385
  980.3000     4.299E-0012     1.135E-0011     9.286E-0012    281.6365
  980.8000     4.293E-0012     1.133E-0011     9.260E-0012    281.8346
  981.3000     4.286E-0012     1.131E-0011     9.234E-0012    282.0328
  981.8000     4.279E-0012     1.129E-0011     9.208E-0012    282.2310
  982.3000     4.273E-0012     1.127E-0011     9.181E-0012    282.4292
  982.8000     4.266E-0012     1.125E-0011     9.155E-0012    282.6276
  983.3000     4.260E-0012     1.124E-0011     9.130E-0012    282.8259
  983.8000     4.253E-0012     1.122E-0011     9.104E-0012    283.0244
  984.3000     4.247E-0012     1.120E-0011     9.078E-0012    283.2228
  984.8000     4.240E-0012     1.118E-0011     9.052E-0012    283.4214
  985.3000     4.234E-0012     1.116E-0011     9.027E-0012    283.6200
  985.8000     4.228E-0012     1.114E-0011     9.001E-0012    283.8186
  986.3000     4.221E-0012     1.113E-0011     8.976E-0012    284.0173
  986.8000     4.215E-0012     1.111E-0011     8.950E-0012    284.2160
  987.3000     4.208E-0012     1.109E-0011     8.925E-0012    284.4148
  987.8000     4.202E-0012     1.107E-0011     8.900E-0012    284.6137
  988.3000     4.196E-0012     1.105E-0011     8.874E-0012    284.8126
  988.8000     4.189E-0012     1.104E-0011     8.849E-0012    285.0116
  989.3000     4.183E-0012     1.102E-0011     8.824E-0012    285.2106
  989.8000     4.177E-0012     1.100E-0011     8.799E-0012    285.4096
  990.3000     4.170E-0012     1.098E-0011     8.774E-0012    285.6088
  990.8000     4.164E-0012     1.097E-0011     8.749E-0012    285.8079
  991.3000     4.158E-0012     1.095E-0011     8.725E-0012    286.0072
  991.8000     4.151E-0012     1.093E-0011     8.700E-0012    286.2064
  992.3000     4.145E-0012     1.091E-0011     8.675E-0012    286.4058
  992.8000     4.139E-0012     1.090E-0011     8.651E-0012    286.6052
  993.3000     4.133E-0012     1.088E-0011     8.626E-0012    286.8046
  993.8000     4.126E-0012     1.086E-0011     8.602E-0012    287.0041
  994.3000     4.120E-0012     1.084E-0011     8.577E-0012    287.2037
  994.8000     4.114E-0012     1.083E-0011     8.553E-0012    287.4033
  995.3000     4.108E-0012     1.081E-0011     8.529E-0012    287.6029
  995.8000     4.101E-0012     1.079E-0011     8.505E-0012    287.8026
  996.3000     4.095E-0012     1.077E-0011     8.481E-0012    288.0024
  996.8000     4.089E-0012     1.076E-0011     8.457E-0012    288.2022
  997.3000     4.083E-0012     1.074E-0011     8.433E-0012    288.4021
  997.8000     4.077E-0012     1.072E-0011     8.409E-0012    288.6020
  998.3000     4.071E-0012     1.070E-0011     8.385E-0012    288.8020
  998.8000     4.065E-0012     1.069E-0011     8.361E-0012    289.0020
  999.3000     4.059E-0012     1.067E-0011     8.338E-0012    289.2021
  999.8000     4.052E-0012     1.065E-0011     8.314E-0012    289.4022
  1000.3000     4.046E-0012     1.064E-0011     8.290E-0012    289.6024
  1000.8000     4.040E-0012     1.062E-0011     8.267E-0012    289.8027
  1001.3000     4.034E-0012     1.060E-0011     8.243E-0012    290.0030
  1001.8000     4.028E-0012     1.059E-0011     8.220E-0012    290.2033
  1002.3000     4.022E-0012     1.057E-0011     8.197E-0012    290.4037
  1002.8000     4.016E-0012     1.055E-0011     8.174E-0012    290.6042
  1003.3000     4.010E-0012     1.053E-0011     8.150E-0012    290.8047
  1003.8000     4.004E-0012     1.052E-0011     8.127E-0012    291.0052
  1004.3000     3.998E-0012     1.050E-0011     8.104E-0012    291.2059
  1004.8000     3.992E-0012     1.048E-0011     8.081E-0012    291.4065
  1005.3000     3.986E-0012     1.047E-0011     8.058E-0012    291.6072
  1005.8000     3.980E-0012     1.045E-0011     8.035E-0012    291.8080
  1006.3000     3.974E-0012     1.043E-0011     8.013E-0012    292.0089
  1006.8000     3.968E-0012     1.042E-0011     7.990E-0012    292.2097
  1007.3000     3.963E-0012     1.040E-0011     7.967E-0012    292.4107
  1007.8000     3.957E-0012     1.038E-0011     7.945E-0012    292.6117
  1008.3000     3.951E-0012     1.037E-0011     7.922E-0012    292.8127
  1008.8000     3.945E-0012     1.035E-0011     7.900E-0012    293.0138
  1009.3000     3.939E-0012     1.034E-0011     7.877E-0012    293.2149
  1009.8000     3.933E-0012     1.032E-0011     7.855E-0012    293.4161
  1010.3000     3.927E-0012     1.030E-0011     7.833E-0012    293.6174
  1010.8000     3.922E-0012     1.029E-0011     7.810E-0012    293.8187
  1011.3000     3.916E-0012     1.027E-0011     7.788E-0012    294.0201
  1011.8000     3.910E-0012     1.025E-0011     7.766E-0012    294.2215
  1012.3000     3.904E-0012     1.024E-0011     7.744E-0012    294.4229
  1012.8000     3.898E-0012     1.022E-0011     7.722E-0012    294.6245
  1013.3000     3.893E-0012     1.020E-0011     7.700E-0012    294.8260
  1013.8000     3.887E-0012     1.019E-0011     7.678E-0012    295.0276
  1014.3000     3.881E-0012     1.017E-0011     7.657E-0012    295.2293
  1014.8000     3.875E-0012     1.016E-0011     7.635E-0012    295.4311
  1015.3000     3.870E-0012     1.014E-0011     7.613E-0012    295.6328
  1015.8000     3.864E-0012     1.012E-0011     7.592E-0012    295.8347
  1016.3000     3.858E-0012     1.011E-0011     7.570E-0012    296.0366
  1016.8000     3.853E-0012     1.009E-0011     7.549E-0012    296.2385
  1017.3000     3.847E-0012     1.008E-0011     7.527E-0012    296.4405
  1017.8000     3.841E-0012     1.006E-0011     7.506E-0012    296.6425
  1018.3000     3.836E-0012     1.004E-0011     7.485E-0012    296.8446
  1018.8000     3.830E-0012     1.003E-0011     7.463E-0012    297.0468
  1019.3000     3.824E-0012     1.001E-0011     7.442E-0012    297.2490
  1019.8000     3.819E-0012     9.997E-0012     7.421E-0012    297.4513
  1020.3000     3.813E-0012     9.972E-0012     7.400E-0012    297.6536
  1020.8000     3.807E-0012     9.941E-0012     7.379E-0012    297.8559
  1021.3000     3.802E-0012     9.910E-0012     7.358E-0012    298.0583
  1021.8000     3.796E-0012     9.879E-0012     7.337E-0012    298.2608
  1022.3000     3.791E-0012     9.848E-0012     7.316E-0012    298.4633
  1022.8000     3.785E-0012     9.817E-0012     7.295E-0012    298.6659
  1023.3000     3.780E-0012     9.787E-0012     7.275E-0012    298.8685
  1023.8000     3.774E-0012     9.756E-0012     7.254E-0012    299.0712
  1024.3000     3.769E-0012     9.725E-0012     7.233E-0012    299.2739
  1024.8000     3.763E-0012     9.695E-0012     7.213E-0012    299.4767
  1025.3000     3.758E-0012     9.665E-0012     7.192E-0012    299.6796
  1025.8000     3.752E-0012     9.635E-0012     7.172E-0012    299.8824
  1026.3000     3.747E-0012     9.605E-0012     7.152E-0012    300.0854
  1026.8000     3.741E-0012     9.575E-0012     7.131E-0012    300.2884
  1027.3000     3.736E-0012     9.545E-0012     7.111E-0012    300.4914
  1027.8000     3.730E-0012     9.515E-0012     7.091E-0012    300.6945
  1028.3000     3.725E-0012     9.485E-0012     7.071E-0012    300.8977
  1028.8000     3.719E-0012     9.456E-0012     7.051E-0012    301.1009
  1029.3000     3.714E-0012     9.427E-0012     7.031E-0012    301.3041
  1029.8000     3.708E-0012     9.397E-0012     7.011E-0012    301.5075
  1030.3000     3.703E-0012     9.368E-0012     6.991E-0012    301.7108
  1030.8000     3.698E-0012     9.339E-0012     6.971E-0012    301.9142
  1031.3000     3.692E-0012     9.310E-0012     6.951E-0012    302.1177
  1031.8000     3.687E-0012     9.281E-0012     6.931E-0012    302.3212
  1032.3000     3.682E-0012     9.252E-0012     6.912E-0012    302.5248
  1032.8000     3.676E-0012     9.223E-0012     6.892E-0012    302.7284
  1033.3000     3.671E-0012     9.195E-0012     6.872E-0012    302.9321
  1033.8000     3.666E-0012     9.166E-0012     6.853E-0012    303.1358
  1034.3000     3.660E-0012     9.138E-0012     6.833E-0012    303.3396
  1034.8000     3.655E-0012     9.110E-0012     6.814E-0012    303.5434
  1035.3000     3.650E-0012     9.081E-0012     6.794E-0012    303.7473
  1035.8000     3.644E-0012     9.053E-0012     6.775E-0012    303.9512
  1036.3000     3.639E-0012     9.025E-0012     6.756E-0012    304.1552
  1036.8000     3.634E-0012     8.997E-0012     6.737E-0012    304.3593
  1037.3000     3.629E-0012     8.970E-0012     6.717E-0012    304.5634
  1037.8000     3.623E-0012     8.942E-0012     6.698E-0012    304.7675
  1038.3000     3.618E-0012     8.914E-0012     6.679E-0012    304.9717
  1038.8000     3.613E-0012     8.887E-0012     6.660E-0012    305.1760
  1039.3000     3.608E-0012     8.859E-0012     6.641E-0012    305.3803
  1039.8000     3.603E-0012     8.832E-0012     6.622E-0012    305.5846
  1040.3000     3.597E-0012     8.805E-0012     6.604E-0012    305.7890
  1040.8000     3.592E-0012     8.778E-0012     6.585E-0012    305.9935
  1041.3000     3.587E-0012     8.751E-0012     6.566E-0012    306.1980
  1041.8000     3.582E-0012     8.724E-0012     6.547E-0012    306.4026
  1042.3000     3.577E-0012     8.697E-0012     6.529E-0012    306.6072
  1042.8000     3.572E-0012     8.670E-0012     6.510E-0012    306.8118
  1043.3000     3.566E-0012     8.643E-0012     6.492E-0012    307.0166
  1043.8000     3.561E-0012     8.617E-0012     6.473E-0012    307.2213
  1044.3000     3.556E-0012     8.590E-0012     6.455E-0012    307.4262
  1044.8000     3.551E-0012     8.564E-0012     6.436E-0012    307.6310
  1045.3000     3.546E-0012     8.538E-0012     6.418E-0012    307.8360
  1045.8000     3.541E-0012     8.511E-0012     6.400E-0012    308.0409
  1046.3000     3.536E-0012     8.485E-0012     6.382E-0012    308.2460
  1046.8000     3.531E-0012     8.459E-0012     6.363E-0012    308.4511
  1047.3000     3.526E-0012     8.433E-0012     6.345E-0012    308.6562
  1047.8000     3.521E-0012     8.407E-0012     6.327E-0012    308.8614
  1048.3000     3.516E-0012     8.382E-0012     6.309E-0012    309.0666
  1048.8000     3.511E-0012     8.356E-0012     6.291E-0012    309.2719
  1049.3000     3.506E-0012     8.330E-0012     6.273E-0012    309.4773
  1049.8000     3.501E-0012     8.305E-0012     6.255E-0012    309.6827
  1050.3000     3.496E-0012     8.280E-0012     6.238E-0012    309.8881
  1050.8000     3.491E-0012     8.254E-0012     6.220E-0012    310.0936
  1051.3000     3.486E-0012     8.229E-0012     6.202E-0012    310.2992
  1051.8000     3.481E-0012     8.204E-0012     6.184E-0012    310.5048
  1052.3000     3.476E-0012     8.179E-0012     6.167E-0012    310.7104
  1052.8000     3.471E-0012     8.154E-0012     6.149E-0012    310.9161
  1053.3000     3.466E-0012     8.129E-0012     6.132E-0012    311.1219
  1053.8000     3.461E-0012     8.104E-0012     6.114E-0012    311.3277
  1054.3000     3.456E-0012     8.079E-0012     6.097E-0012    311.5335
  1054.8000     3.451E-0012     8.055E-0012     6.079E-0012    311.7395
  1055.3000     3.446E-0012     8.030E-0012     6.062E-0012    311.9454
  1055.8000     3.441E-0012     8.006E-0012     6.045E-0012    312.1514
  1056.3000     3.436E-0012     7.981E-0012     6.028E-0012    312.3575
  1056.8000     3.431E-0012     7.957E-0012     6.010E-0012    312.5636
  1057.3000     3.427E-0012     7.933E-0012     5.993E-0012    312.7698
  1057.8000     3.422E-0012     7.909E-0012     5.976E-0012    312.9760
  1058.3000     3.417E-0012     7.885E-0012     5.959E-0012    313.1823
  1058.8000     3.412E-0012     7.861E-0012     5.942E-0012    313.3886
  1059.3000     3.407E-0012     7.837E-0012     5.925E-0012    313.5950
  1059.8000     3.402E-0012     7.813E-0012     5.908E-0012    313.8014
  1060.3000     3.398E-0012     7.790E-0012     5.891E-0012    314.0079
  1060.8000     3.393E-0012     7.766E-0012     5.875E-0012    314.2145
  1061.3000     3.388E-0012     7.742E-0012     5.858E-0012    314.4210
  1061.8000     3.383E-0012     7.719E-0012     5.841E-0012    314.6277
  1062.3000     3.378E-0012     7.695E-0012     5.824E-0012    314.8344
  1062.8000     3.374E-0012     7.672E-0012     5.808E-0012    315.0411
  1063.3000     3.369E-0012     7.649E-0012     5.791E-0012    315.2479
  1063.8000     3.364E-0012     7.626E-0012     5.775E-0012    315.4547
  1064.3000     3.359E-0012     7.603E-0012     5.758E-0012    315.6616
  1064.8000     3.355E-0012     7.580E-0012     5.742E-0012    315.8686
  1065.3000     3.350E-0012     7.557E-0012     5.725E-0012    316.0756
  1065.8000     3.345E-0012     7.534E-0012     5.709E-0012    316.2826
  1066.3000     3.341E-0012     7.511E-0012     5.693E-0012    316.4897
  1066.8000     3.336E-0012     7.489E-0012     5.676E-0012    316.6969
  1067.3000     3.331E-0012     7.466E-0012     5.660E-0012    316.9041
  1067.8000     3.326E-0012     7.443E-0012     5.644E-0012    317.1113
  1068.3000     3.322E-0012     7.421E-0012     5.628E-0012    317.3186
  1068.8000     3.317E-0012     7.399E-0012     5.612E-0012    317.5260
  1069.3000     3.313E-0012     7.376E-0012     5.596E-0012    317.7334
  1069.8000     3.308E-0012     7.354E-0012     5.580E-0012    317.9409
  1070.3000     3.303E-0012     7.332E-0012     5.564E-0012    318.1484
  1070.8000     3.299E-0012     7.310E-0012     5.548E-0012    318.3559
  1071.3000     3.294E-0012     7.288E-0012     5.532E-0012    318.5636
  1071.8000     3.289E-0012     7.266E-0012     5.516E-0012    318.7712
  1072.3000     3.285E-0012     7.244E-0012     5.501E-0012    318.9789
  1072.8000     3.280E-0012     7.222E-0012     5.485E-0012    319.1867
  1073.3000     3.276E-0012     7.201E-0012     5.469E-0012    319.3945
  1073.8000     3.271E-0012     7.179E-0012     5.454E-0012    319.6024
  1074.3000     3.266E-0012     7.158E-0012     5.438E-0012    319.8103
  1074.8000     3.262E-0012     7.136E-0012     5.422E-0012    320.0183
  1075.3000     3.257E-0012     7.115E-0012     5.407E-0012    320.2263
  1075.8000     3.253E-0012     7.093E-0012     5.392E-0012    320.4344
  1076.3000     3.248E-0012     7.072E-0012     5.376E-0012    320.6425
  1076.8000     3.244E-0012     7.051E-0012     5.361E-0012    320.8507
  1077.3000     3.239E-0012     7.030E-0012     5.345E-0012    321.0589
  1077.8000     3.235E-0012     7.009E-0012     5.330E-0012    321.2672
  1078.3000     3.230E-0012     6.988E-0012     5.315E-0012    321.4755
  1078.8000     3.226E-0012     6.967E-0012     5.300E-0012    321.6839
  1079.3000     3.221E-0012     6.946E-0012     5.284E-0012    321.8924
  1079.8000     3.217E-0012     6.925E-0012     5.269E-0012    322.1008
  1080.3000     3.212E-0012     6.905E-0012     5.254E-0012    322.3094
  1080.8000     3.208E-0012     6.884E-0012     5.239E-0012    322.5180
  1081.3000     3.203E-0012     6.864E-0012     5.224E-0012    322.7266
  1081.8000     3.199E-0012     6.843E-0012     5.209E-0012    322.9353
  1082.3000     3.195E-0012     6.823E-0012     5.194E-0012    323.1440
  1082.8000     3.190E-0012     6.802E-0012     5.180E-0012    323.3528
  1083.3000     3.186E-0012     6.782E-0012     5.165E-0012    323.5617
  1083.8000     3.181E-0012     6.762E-0012     5.150E-0012    323.7706
  1084.3000     3.177E-0012     6.742E-0012     5.135E-0012    323.9795
  1084.8000     3.173E-0012     6.722E-0012     5.120E-0012    324.1885
  1085.3000     3.168E-0012     6.702E-0012     5.106E-0012    324.3975
  1085.8000     3.164E-0012     6.682E-0012     5.091E-0012    324.6066
  1086.3000     3.159E-0012     6.662E-0012     5.077E-0012    324.8158
  1086.8000     3.155E-0012     6.642E-0012     5.062E-0012    325.0250
  1087.3000     3.151E-0012     6.622E-0012     5.048E-0012    325.2342
