   KT           JONSWAP          OUR           ELFOUHAILY             WT  
  538.3000     2.596E-0011     4.625E-0011     7.618E-0011    129.6841
  538.8000     2.589E-0011     4.613E-0011     7.593E-0011    129.8271
  539.3000     2.582E-0011     4.602E-0011     7.568E-0011    129.9701
  539.8000     2.575E-0011     4.591E-0011     7.544E-0011    130.1132
  540.3000     2.568E-0011     4.580E-0011     7.519E-0011    130.2563
  540.8000     2.561E-0011     4.568E-0011     7.495E-0011    130.3995
  541.3000     2.554E-0011     4.557E-0011     7.470E-0011    130.5428
  541.8000     2.546E-0011     4.546E-0011     7.446E-0011    130.6862
  542.3000     2.539E-0011     4.535E-0011     7.422E-0011    130.8297
  542.8000     2.532E-0011     4.524E-0011     7.398E-0011    130.9732
  543.3000     2.525E-0011     4.513E-0011     7.374E-0011    131.1168
  543.8000     2.518E-0011     4.501E-0011     7.350E-0011    131.2604
  544.3000     2.512E-0011     4.490E-0011     7.326E-0011    131.4042
  544.8000     2.505E-0011     4.479E-0011     7.302E-0011    131.5480
  545.3000     2.498E-0011     4.469E-0011     7.279E-0011    131.6919
  545.8000     2.491E-0011     4.458E-0011     7.255E-0011    131.8358
  546.3000     2.484E-0011     4.447E-0011     7.232E-0011    131.9799
  546.8000     2.477E-0011     4.436E-0011     7.208E-0011    132.1240
  547.3000     2.470E-0011     4.425E-0011     7.185E-0011    132.2681
  547.8000     2.464E-0011     4.414E-0011     7.162E-0011    132.4124
  548.3000     2.457E-0011     4.404E-0011     7.139E-0011    132.5567
  548.8000     2.450E-0011     4.393E-0011     7.115E-0011    132.7011
  549.3000     2.444E-0011     4.382E-0011     7.092E-0011    132.8456
  549.8000     2.437E-0011     4.371E-0011     7.070E-0011    132.9901
  550.3000     2.430E-0011     4.361E-0011     7.047E-0011    133.1347
  550.8000     2.424E-0011     4.350E-0011     7.024E-0011    133.2794
  551.3000     2.417E-0011     4.340E-0011     7.001E-0011    133.4241
  551.8000     2.411E-0011     4.329E-0011     6.979E-0011    133.5690
  552.3000     2.404E-0011     4.319E-0011     6.956E-0011    133.7138
  552.8000     2.397E-0011     4.308E-0011     6.934E-0011    133.8588
  553.3000     2.391E-0011     4.298E-0011     6.912E-0011    134.0039
  553.8000     2.384E-0011     4.287E-0011     6.889E-0011    134.1490
  554.3000     2.378E-0011     4.277E-0011     6.867E-0011    134.2942
  554.8000     2.372E-0011     4.267E-0011     6.845E-0011    134.4394
  555.3000     2.365E-0011     4.256E-0011     6.823E-0011    134.5847
  555.8000     2.359E-0011     4.246E-0011     6.801E-0011    134.7301
  556.3000     2.352E-0011     4.236E-0011     6.779E-0011    134.8756
  556.8000     2.346E-0011     4.225E-0011     6.758E-0011    135.0212
  557.3000     2.340E-0011     4.215E-0011     6.736E-0011    135.1668
  557.8000     2.334E-0011     4.205E-0011     6.714E-0011    135.3125
  558.3000     2.327E-0011     4.195E-0011     6.693E-0011    135.4582
  558.8000     2.321E-0011     4.185E-0011     6.671E-0011    135.6041
  559.3000     2.315E-0011     4.175E-0011     6.650E-0011    135.7500
  559.8000     2.309E-0011     4.165E-0011     6.629E-0011    135.8959
  560.3000     2.302E-0011     4.155E-0011     6.608E-0011    136.0420
  560.8000     2.296E-0011     4.145E-0011     6.586E-0011    136.1881
  561.3000     2.290E-0011     4.135E-0011     6.565E-0011    136.3343
  561.8000     2.284E-0011     4.125E-0011     6.544E-0011    136.4806
  562.3000     2.278E-0011     4.115E-0011     6.524E-0011    136.6269
  562.8000     2.272E-0011     4.105E-0011     6.503E-0011    136.7733
  563.3000     2.266E-0011     4.095E-0011     6.482E-0011    136.9198
  563.8000     2.260E-0011     4.085E-0011     6.461E-0011    137.0663
  564.3000     2.254E-0011     4.076E-0011     6.441E-0011    137.2129
  564.8000     2.248E-0011     4.066E-0011     6.420E-0011    137.3596
  565.3000     2.242E-0011     4.056E-0011     6.400E-0011    137.5064
  565.8000     2.236E-0011     4.046E-0011     6.379E-0011    137.6532
  566.3000     2.230E-0011     4.037E-0011     6.359E-0011    137.8001
  566.8000     2.224E-0011     4.027E-0011     6.339E-0011    137.9471
  567.3000     2.218E-0011     4.017E-0011     6.319E-0011    138.0942
  567.8000     2.212E-0011     4.008E-0011     6.298E-0011    138.2413
  568.3000     2.207E-0011     3.998E-0011     6.278E-0011    138.3885
  568.8000     2.201E-0011     3.989E-0011     6.258E-0011    138.5357
  569.3000     2.195E-0011     3.979E-0011     6.239E-0011    138.6831
  569.8000     2.189E-0011     3.970E-0011     6.219E-0011    138.8305
  570.3000     2.183E-0011     3.960E-0011     6.199E-0011    138.9780
  570.8000     2.178E-0011     3.951E-0011     6.179E-0011    139.1255
  571.3000     2.172E-0011     3.941E-0011     6.160E-0011    139.2731
  571.8000     2.166E-0011     3.932E-0011     6.140E-0011    139.4208
  572.3000     2.161E-0011     3.923E-0011     6.121E-0011    139.5686
  572.8000     2.155E-0011     3.913E-0011     6.101E-0011    139.7164
  573.3000     2.149E-0011     3.904E-0011     6.082E-0011    139.8643
  573.8000     2.144E-0011     3.895E-0011     6.063E-0011    140.0123
  574.3000     2.138E-0011     3.886E-0011     6.044E-0011    140.1603
  574.8000     2.133E-0011     3.876E-0011     6.024E-0011    140.3084
  575.3000     2.127E-0011     3.867E-0011     6.005E-0011    140.4566
  575.8000     2.121E-0011     3.858E-0011     5.986E-0011    140.6049
  576.3000     2.116E-0011     3.849E-0011     5.968E-0011    140.7532
  576.8000     2.110E-0011     3.840E-0011     5.949E-0011    140.9016
  577.3000     2.105E-0011     3.831E-0011     5.930E-0011    141.0501
  577.8000     2.100E-0011     3.822E-0011     5.911E-0011    141.1986
  578.3000     2.094E-0011     3.813E-0011     5.893E-0011    141.3472
  578.8000     2.089E-0011     3.804E-0011     5.874E-0011    141.4959
  579.3000     2.083E-0011     3.795E-0011     5.855E-0011    141.6447
  579.8000     2.078E-0011     3.786E-0011     5.837E-0011    141.7935
  580.3000     2.073E-0011     3.777E-0011     5.819E-0011    141.9424
  580.8000     2.067E-0011     3.768E-0011     5.800E-0011    142.0914
  581.3000     2.062E-0011     3.759E-0011     5.782E-0011    142.2404
  581.8000     2.057E-0011     3.750E-0011     5.764E-0011    142.3895
  582.3000     2.051E-0011     3.741E-0011     5.746E-0011    142.5387
  582.8000     2.046E-0011     3.733E-0011     5.728E-0011    142.6879
  583.3000     2.041E-0011     3.724E-0011     5.710E-0011    142.8372
  583.8000     2.035E-0011     3.715E-0011     5.692E-0011    142.9866
  584.3000     2.030E-0011     3.706E-0011     5.674E-0011    143.1361
  584.8000     2.025E-0011     3.698E-0011     5.656E-0011    143.2856
  585.3000     2.020E-0011     3.689E-0011     5.638E-0011    143.4352
  585.8000     2.015E-0011     3.680E-0011     5.621E-0011    143.5849
  586.3000     2.010E-0011     3.672E-0011     5.603E-0011    143.7346
  586.8000     2.004E-0011     3.663E-0011     5.585E-0011    143.8844
  587.3000     1.999E-0011     3.655E-0011     5.568E-0011    144.0343
  587.8000     1.994E-0011     3.646E-0011     5.550E-0011    144.1843
  588.3000     1.989E-0011     3.638E-0011     5.533E-0011    144.3343
  588.8000     1.984E-0011     3.629E-0011     5.516E-0011    144.4844
  589.3000     1.979E-0011     3.621E-0011     5.498E-0011    144.6346
  589.8000     1.974E-0011     3.612E-0011     5.481E-0011    144.7848
  590.3000     1.969E-0011     3.604E-0011     5.464E-0011    144.9351
  590.8000     1.964E-0011     3.595E-0011     5.447E-0011    145.0855
  591.3000     1.959E-0011     3.587E-0011     5.430E-0011    145.2359
  591.8000     1.954E-0011     3.579E-0011     5.413E-0011    145.3864
  592.3000     1.949E-0011     3.570E-0011     5.396E-0011    145.5370
  592.8000     1.944E-0011     3.562E-0011     5.379E-0011    145.6877
  593.3000     1.939E-0011     3.554E-0011     5.363E-0011    145.8384
  593.8000     1.934E-0011     3.545E-0011     5.346E-0011    145.9892
  594.3000     1.929E-0011     3.537E-0011     5.329E-0011    146.1400
  594.8000     1.925E-0011     3.529E-0011     5.313E-0011    146.2910
  595.3000     1.920E-0011     3.521E-0011     5.296E-0011    146.4420
  595.8000     1.915E-0011     3.513E-0011     5.279E-0011    146.5930
  596.3000     1.910E-0011     3.505E-0011     5.263E-0011    146.7442
  596.8000     1.905E-0011     3.496E-0011     5.247E-0011    146.8954
  597.3000     1.901E-0011     3.488E-0011     5.230E-0011    147.0467
  597.8000     1.896E-0011     3.480E-0011     5.214E-0011    147.1980
  598.3000     1.891E-0011     3.472E-0011     5.198E-0011    147.3495
  598.8000     1.886E-0011     3.464E-0011     5.182E-0011    147.5009
  599.3000     1.882E-0011     3.456E-0011     5.166E-0011    147.6525
  599.8000     1.877E-0011     3.448E-0011     5.150E-0011    147.8041
  600.3000     1.872E-0011     3.440E-0011     5.134E-0011    147.9558
  600.8000     1.868E-0011     3.432E-0011     5.118E-0011    148.1076
  601.3000     1.863E-0011     3.424E-0011     5.102E-0011    148.2594
  601.8000     1.858E-0011     3.416E-0011     5.086E-0011    148.4113
  602.3000     1.854E-0011     3.409E-0011     5.070E-0011    148.5633
  602.8000     1.849E-0011     3.401E-0011     5.054E-0011    148.7154
  603.3000     1.844E-0011     3.393E-0011     5.039E-0011    148.8675
  603.8000     1.840E-0011     3.385E-0011     5.023E-0011    149.0197
  604.3000     1.835E-0011     3.377E-0011     5.008E-0011    149.1719
  604.8000     1.831E-0011     3.370E-0011     4.992E-0011    149.3243
  605.3000     1.826E-0011     3.362E-0011     4.977E-0011    149.4766
  605.8000     1.822E-0011     3.354E-0011     4.961E-0011    149.6291
  606.3000     1.817E-0011     3.346E-0011     4.946E-0011    149.7816
  606.8000     1.813E-0011     3.339E-0011     4.931E-0011    149.9342
  607.3000     1.808E-0011     3.331E-0011     4.915E-0011    150.0869
  607.8000     1.804E-0011     3.323E-0011     4.900E-0011    150.2397
  608.3000     1.799E-0011     3.316E-0011     4.885E-0011    150.3925
  608.8000     1.795E-0011     3.308E-0011     4.870E-0011    150.5453
  609.3000     1.790E-0011     3.301E-0011     4.855E-0011    150.6983
  609.8000     1.786E-0011     3.293E-0011     4.840E-0011    150.8513
  610.3000     1.782E-0011     3.286E-0011     4.825E-0011    151.0044
  610.8000     1.777E-0011     3.278E-0011     4.810E-0011    151.1576
  611.3000     1.773E-0011     3.271E-0011     4.795E-0011    151.3108
  611.8000     1.769E-0011     3.263E-0011     4.780E-0011    151.4641
  612.3000     1.764E-0011     3.256E-0011     4.766E-0011    151.6174
  612.8000     1.760E-0011     3.248E-0011     4.751E-0011    151.7709
  613.3000     1.756E-0011     3.241E-0011     4.736E-0011    151.9244
  613.8000     1.751E-0011     3.234E-0011     4.722E-0011    152.0779
  614.3000     1.747E-0011     3.226E-0011     4.707E-0011    152.2316
  614.8000     1.743E-0011     3.219E-0011     4.693E-0011    152.3853
  615.3000     1.739E-0011     3.212E-0011     4.678E-0011    152.5391
  615.8000     1.734E-0011     3.204E-0011     4.664E-0011    152.6929
  616.3000     1.730E-0011     3.197E-0011     4.650E-0011    152.8468
  616.8000     1.726E-0011     3.190E-0011     4.635E-0011    153.0008
  617.3000     1.722E-0011     3.182E-0011     4.621E-0011    153.1548
  617.8000     1.718E-0011     3.175E-0011     4.607E-0011    153.3090
  618.3000     1.713E-0011     3.168E-0011     4.593E-0011    153.4631
  618.8000     1.709E-0011     3.161E-0011     4.579E-0011    153.6174
  619.3000     1.705E-0011     3.154E-0011     4.565E-0011    153.7717
  619.8000     1.701E-0011     3.147E-0011     4.551E-0011    153.9261
  620.3000     1.697E-0011     3.139E-0011     4.537E-0011    154.0806
  620.8000     1.693E-0011     3.132E-0011     4.523E-0011    154.2351
  621.3000     1.689E-0011     3.125E-0011     4.509E-0011    154.3897
  621.8000     1.685E-0011     3.118E-0011     4.495E-0011    154.5444
  622.3000     1.681E-0011     3.111E-0011     4.481E-0011    154.6991
  622.8000     1.677E-0011     3.104E-0011     4.468E-0011    154.8539
  623.3000     1.672E-0011     3.097E-0011     4.454E-0011    155.0088
  623.8000     1.668E-0011     3.090E-0011     4.440E-0011    155.1637
  624.3000     1.664E-0011     3.083E-0011     4.427E-0011    155.3187
  624.8000     1.660E-0011     3.076E-0011     4.413E-0011    155.4738
  625.3000     1.656E-0011     3.069E-0011     4.400E-0011    155.6290
  625.8000     1.653E-0011     3.062E-0011     4.386E-0011    155.7842
  626.3000     1.649E-0011     3.056E-0011     4.373E-0011    155.9395
  626.8000     1.645E-0011     3.049E-0011     4.360E-0011    156.0948
  627.3000     1.641E-0011     3.042E-0011     4.346E-0011    156.2502
  627.8000     1.637E-0011     3.035E-0011     4.333E-0011    156.4057
  628.3000     1.633E-0011     3.028E-0011     4.320E-0011    156.5613
  628.8000     1.629E-0011     3.021E-0011     4.307E-0011    156.7169
  629.3000     1.625E-0011     3.015E-0011     4.294E-0011    156.8726
  629.8000     1.621E-0011     3.008E-0011     4.280E-0011    157.0283
  630.3000     1.617E-0011     3.001E-0011     4.267E-0011    157.1842
  630.8000     1.614E-0011     2.994E-0011     4.254E-0011    157.3401
  631.3000     1.610E-0011     2.988E-0011     4.241E-0011    157.4960
  631.8000     1.606E-0011     2.981E-0011     4.229E-0011    157.6521
  632.3000     1.602E-0011     2.974E-0011     4.216E-0011    157.8082
  632.8000     1.598E-0011     2.968E-0011     4.203E-0011    157.9643
  633.3000     1.595E-0011     2.961E-0011     4.190E-0011    158.1206
  633.8000     1.591E-0011     2.955E-0011     4.177E-0011    158.2769
  634.3000     1.587E-0011     2.948E-0011     4.165E-0011    158.4332
  634.8000     1.583E-0011     2.941E-0011     4.152E-0011    158.5897
  635.3000     1.579E-0011     2.935E-0011     4.139E-0011    158.7462
  635.8000     1.576E-0011     2.928E-0011     4.127E-0011    158.9028
  636.3000     1.572E-0011     2.922E-0011     4.114E-0011    159.0594
  636.8000     1.568E-0011     2.915E-0011     4.102E-0011    159.2161
  637.3000     1.565E-0011     2.909E-0011     4.089E-0011    159.3729
  637.8000     1.561E-0011     2.902E-0011     4.077E-0011    159.5297
  638.3000     1.557E-0011     2.896E-0011     4.065E-0011    159.6866
  638.8000     1.554E-0011     2.889E-0011     4.052E-0011    159.8436
  639.3000     1.550E-0011     2.883E-0011     4.040E-0011    160.0007
  639.8000     1.546E-0011     2.877E-0011     4.028E-0011    160.1578
  640.3000     1.543E-0011     2.870E-0011     4.015E-0011    160.3150
  640.8000     1.539E-0011     2.864E-0011     4.003E-0011    160.4722
  641.3000     1.536E-0011     2.858E-0011     3.991E-0011    160.6295
  641.8000     1.532E-0011     2.851E-0011     3.979E-0011    160.7869
  642.3000     1.528E-0011     2.845E-0011     3.967E-0011    160.9444
  642.8000     1.525E-0011     2.839E-0011     3.955E-0011    161.1019
  643.3000     1.521E-0011     2.832E-0011     3.943E-0011    161.2595
  643.8000     1.518E-0011     2.826E-0011     3.931E-0011    161.4171
  644.3000     1.514E-0011     2.820E-0011     3.919E-0011    161.5749
  644.8000     1.511E-0011     2.814E-0011     3.907E-0011    161.7326
  645.3000     1.507E-0011     2.807E-0011     3.896E-0011    161.8905
  645.8000     1.504E-0011     2.801E-0011     3.884E-0011    162.0484
  646.3000     1.500E-0011     2.795E-0011     3.872E-0011    162.2064
  646.8000     1.497E-0011     2.789E-0011     3.860E-0011    162.3645
  647.3000     1.493E-0011     2.783E-0011     3.849E-0011    162.5226
  647.8000     1.490E-0011     2.777E-0011     3.837E-0011    162.6808
  648.3000     1.486E-0011     2.771E-0011     3.826E-0011    162.8390
  648.8000     1.483E-0011     2.764E-0011     3.814E-0011    162.9974
  649.3000     1.480E-0011     2.758E-0011     3.803E-0011    163.1558
  649.8000     1.476E-0011     2.752E-0011     3.791E-0011    163.3142
  650.3000     1.473E-0011     2.746E-0011     3.780E-0011    163.4728
  650.8000     1.469E-0011     2.740E-0011     3.768E-0011    163.6313
  651.3000     1.466E-0011     2.734E-0011     3.757E-0011    163.7900
  651.8000     1.463E-0011     2.728E-0011     3.746E-0011    163.9487
  652.3000     1.459E-0011     2.722E-0011     3.734E-0011    164.1075
  652.8000     1.456E-0011     2.716E-0011     3.723E-0011    164.2664
  653.3000     1.453E-0011     2.710E-0011     3.712E-0011    164.4253
  653.8000     1.449E-0011     2.704E-0011     3.701E-0011    164.5843
  654.3000     1.446E-0011     2.699E-0011     3.690E-0011    164.7434
  654.8000     1.443E-0011     2.693E-0011     3.679E-0011    164.9025
  655.3000     1.439E-0011     2.687E-0011     3.668E-0011    165.0617
  655.8000     1.436E-0011     2.681E-0011     3.657E-0011    165.2210
  656.3000     1.433E-0011     2.675E-0011     3.646E-0011    165.3803
  656.8000     1.429E-0011     2.669E-0011     3.635E-0011    165.5397
  657.3000     1.426E-0011     2.663E-0011     3.624E-0011    165.6992
  657.8000     1.423E-0011     2.658E-0011     3.613E-0011    165.8587
  658.3000     1.420E-0011     2.652E-0011     3.602E-0011    166.0183
  658.8000     1.416E-0011     2.646E-0011     3.591E-0011    166.1779
  659.3000     1.413E-0011     2.640E-0011     3.580E-0011    166.3377
  659.8000     1.410E-0011     2.635E-0011     3.570E-0011    166.4975
  660.3000     1.407E-0011     2.629E-0011     3.559E-0011    166.6573
  660.8000     1.404E-0011     2.623E-0011     3.548E-0011    166.8173
  661.3000     1.400E-0011     2.617E-0011     3.538E-0011    166.9773
  661.8000     1.397E-0011     2.612E-0011     3.527E-0011    167.1373
  662.3000     1.394E-0011     2.606E-0011     3.516E-0011    167.2975
  662.8000     1.391E-0011     2.600E-0011     3.506E-0011    167.4576
  663.3000     1.388E-0011     2.595E-0011     3.495E-0011    167.6179
  663.8000     1.385E-0011     2.589E-0011     3.485E-0011    167.7782
  664.3000     1.382E-0011     2.584E-0011     3.475E-0011    167.9386
  664.8000     1.378E-0011     2.578E-0011     3.464E-0011    168.0991
  665.3000     1.375E-0011     2.572E-0011     3.454E-0011    168.2596
  665.8000     1.372E-0011     2.567E-0011     3.444E-0011    168.4202
  666.3000     1.369E-0011     2.561E-0011     3.433E-0011    168.5809
  666.8000     1.366E-0011     2.556E-0011     3.423E-0011    168.7416
  667.3000     1.363E-0011     2.550E-0011     3.413E-0011    168.9024
  667.8000     1.360E-0011     2.545E-0011     3.403E-0011    169.0632
  668.3000     1.357E-0011     2.539E-0011     3.392E-0011    169.2242
  668.8000     1.354E-0011     2.534E-0011     3.382E-0011    169.3852
  669.3000     1.351E-0011     2.528E-0011     3.372E-0011    169.5462
  669.8000     1.348E-0011     2.523E-0011     3.362E-0011    169.7073
  670.3000     1.345E-0011     2.518E-0011     3.352E-0011    169.8685
  670.8000     1.342E-0011     2.512E-0011     3.342E-0011    170.0298
  671.3000     1.339E-0011     2.507E-0011     3.332E-0011    170.1911
  671.8000     1.336E-0011     2.501E-0011     3.322E-0011    170.3525
  672.3000     1.333E-0011     2.496E-0011     3.312E-0011    170.5139
  672.8000     1.330E-0011     2.491E-0011     3.302E-0011    170.6754
  673.3000     1.327E-0011     2.485E-0011     3.293E-0011    170.8370
  673.8000     1.324E-0011     2.480E-0011     3.283E-0011    170.9987
  674.3000     1.321E-0011     2.475E-0011     3.273E-0011    171.1604
  674.8000     1.318E-0011     2.469E-0011     3.263E-0011    171.3222
  675.3000     1.315E-0011     2.464E-0011     3.254E-0011    171.4840
  675.8000     1.312E-0011     2.459E-0011     3.244E-0011    171.6459
  676.3000     1.309E-0011     2.453E-0011     3.234E-0011    171.8079
  676.8000     1.306E-0011     2.448E-0011     3.225E-0011    171.9699
  677.3000     1.304E-0011     2.443E-0011     3.215E-0011    172.1321
  677.8000     1.301E-0011     2.438E-0011     3.205E-0011    172.2942
  678.3000     1.298E-0011     2.433E-0011     3.196E-0011    172.4565
  678.8000     1.295E-0011     2.427E-0011     3.186E-0011    172.6188
  679.3000     1.292E-0011     2.422E-0011     3.177E-0011    172.7811
  679.8000     1.289E-0011     2.417E-0011     3.168E-0011    172.9436
  680.3000     1.286E-0011     2.412E-0011     3.158E-0011    173.1061
  680.8000     1.284E-0011     2.407E-0011     3.149E-0011    173.2687
  681.3000     1.281E-0011     2.402E-0011     3.139E-0011    173.4313
  681.8000     1.278E-0011     2.397E-0011     3.130E-0011    173.5940
  682.3000     1.275E-0011     2.391E-0011     3.121E-0011    173.7568
  682.8000     1.272E-0011     2.386E-0011     3.112E-0011    173.9196
  683.3000     1.269E-0011     2.381E-0011     3.102E-0011    174.0825
  683.8000     1.267E-0011     2.376E-0011     3.093E-0011    174.2454
  684.3000     1.264E-0011     2.371E-0011     3.084E-0011    174.4085
  684.8000     1.261E-0011     2.366E-0011     3.075E-0011    174.5716
  685.3000     1.258E-0011     2.361E-0011     3.066E-0011    174.7347
  685.8000     1.256E-0011     2.356E-0011     3.057E-0011    174.8979
  686.3000     1.253E-0011     2.351E-0011     3.048E-0011    175.0612
  686.8000     1.250E-0011     2.346E-0011     3.039E-0011    175.2246
  687.3000     1.247E-0011     2.341E-0011     3.030E-0011    175.3880
  687.8000     1.245E-0011     2.336E-0011     3.021E-0011    175.5515
  688.3000     1.242E-0011     2.331E-0011     3.012E-0011    175.7150
  688.8000     1.239E-0011     2.326E-0011     3.003E-0011    175.8786
  689.3000     1.237E-0011     2.321E-0011     2.994E-0011    176.0423
  689.8000     1.234E-0011     2.317E-0011     2.985E-0011    176.2061
  690.3000     1.231E-0011     2.312E-0011     2.976E-0011    176.3699
  690.8000     1.229E-0011     2.307E-0011     2.967E-0011    176.5337
  691.3000     1.226E-0011     2.302E-0011     2.959E-0011    176.6977
  691.8000     1.223E-0011     2.297E-0011     2.950E-0011    176.8617
  692.3000     1.221E-0011     2.292E-0011     2.941E-0011    177.0257
  692.8000     1.218E-0011     2.287E-0011     2.933E-0011    177.1899
  693.3000     1.215E-0011     2.283E-0011     2.924E-0011    177.3541
  693.8000     1.213E-0011     2.278E-0011     2.915E-0011    177.5183
  694.3000     1.210E-0011     2.273E-0011     2.907E-0011    177.6827
  694.8000     1.207E-0011     2.268E-0011     2.898E-0011    177.8471
  695.3000     1.205E-0011     2.264E-0011     2.889E-0011    178.0115
  695.8000     1.202E-0011     2.259E-0011     2.881E-0011    178.1760
  696.3000     1.200E-0011     2.254E-0011     2.872E-0011    178.3406
  696.8000     1.197E-0011     2.249E-0011     2.864E-0011    178.5053
  697.3000     1.195E-0011     2.245E-0011     2.856E-0011    178.6700
  697.8000     1.192E-0011     2.240E-0011     2.847E-0011    178.8348
  698.3000     1.189E-0011     2.235E-0011     2.839E-0011    178.9996
  698.8000     1.187E-0011     2.231E-0011     2.830E-0011    179.1645
  699.3000     1.184E-0011     2.226E-0011     2.822E-0011    179.3295
  699.8000     1.182E-0011     2.221E-0011     2.814E-0011    179.4945
  700.3000     1.179E-0011     2.217E-0011     2.805E-0011    179.6596
  700.8000     1.177E-0011     2.212E-0011     2.797E-0011    179.8248
  701.3000     1.174E-0011     2.207E-0011     2.789E-0011    179.9900
  701.8000     1.172E-0011     2.203E-0011     2.781E-0011    180.1553
  702.3000     1.169E-0011     2.198E-0011     2.773E-0011    180.3207
  702.8000     1.167E-0011     2.194E-0011     2.764E-0011    180.4861
  703.3000     1.164E-0011     2.189E-0011     2.756E-0011    180.6516
  703.8000     1.162E-0011     2.184E-0011     2.748E-0011    180.8172
  704.3000     1.159E-0011     2.180E-0011     2.740E-0011    180.9828
  704.8000     1.157E-0011     2.175E-0011     2.732E-0011    181.1485
  705.3000     1.154E-0011     2.171E-0011     2.724E-0011    181.3142
  705.8000     1.152E-0011     2.166E-0011     2.716E-0011    181.4800
  706.3000     1.149E-0011     2.162E-0011     2.708E-0011    181.6459
  706.8000     1.147E-0011     2.157E-0011     2.700E-0011    181.8119
  707.3000     1.145E-0011     2.153E-0011     2.692E-0011    181.9779
  707.8000     1.142E-0011     2.148E-0011     2.684E-0011    182.1439
  708.3000     1.140E-0011     2.144E-0011     2.676E-0011    182.3101
  708.8000     1.137E-0011     2.139E-0011     2.669E-0011    182.4763
  709.3000     1.135E-0011     2.135E-0011     2.661E-0011    182.6425
  709.8000     1.133E-0011     2.131E-0011     2.653E-0011    182.8089
  710.3000     1.130E-0011     2.126E-0011     2.645E-0011    182.9752
  710.8000     1.128E-0011     2.122E-0011     2.637E-0011    183.1417
  711.3000     1.125E-0011     2.117E-0011     2.630E-0011    183.3082
  711.8000     1.123E-0011     2.113E-0011     2.622E-0011    183.4748
  712.3000     1.121E-0011     2.109E-0011     2.614E-0011    183.6415
  712.8000     1.118E-0011     2.104E-0011     2.607E-0011    183.8082
  713.3000     1.116E-0011     2.100E-0011     2.599E-0011    183.9749
  713.8000     1.114E-0011     2.096E-0011     2.591E-0011    184.1418
  714.3000     1.111E-0011     2.091E-0011     2.584E-0011    184.3087
  714.8000     1.109E-0011     2.087E-0011     2.576E-0011    184.4756
  715.3000     1.107E-0011     2.083E-0011     2.569E-0011    184.6427
  715.8000     1.104E-0011     2.078E-0011     2.561E-0011    184.8098
  716.3000     1.102E-0011     2.074E-0011     2.554E-0011    184.9769
  716.8000     1.100E-0011     2.070E-0011     2.546E-0011    185.1441
  717.3000     1.097E-0011     2.066E-0011     2.539E-0011    185.3114
  717.8000     1.095E-0011     2.061E-0011     2.531E-0011    185.4788
  718.3000     1.093E-0011     2.057E-0011     2.524E-0011    185.6462
  718.8000     1.091E-0011     2.053E-0011     2.517E-0011    185.8137
  719.3000     1.088E-0011     2.049E-0011     2.509E-0011    185.9812
  719.8000     1.086E-0011     2.045E-0011     2.502E-0011    186.1488
  720.3000     1.084E-0011     2.040E-0011     2.495E-0011    186.3165
  720.8000     1.081E-0011     2.036E-0011     2.487E-0011    186.4842
  721.3000     1.079E-0011     2.032E-0011     2.480E-0011    186.6520
  721.8000     1.077E-0011     2.028E-0011     2.473E-0011    186.8199
  722.3000     1.075E-0011     2.024E-0011     2.466E-0011    186.9878
  722.8000     1.073E-0011     2.020E-0011     2.458E-0011    187.1558
  723.3000     1.070E-0011     2.015E-0011     2.451E-0011    187.3238
  723.8000     1.068E-0011     2.011E-0011     2.444E-0011    187.4919
  724.3000     1.066E-0011     2.007E-0011     2.437E-0011    187.6601
  724.8000     1.064E-0011     2.003E-0011     2.430E-0011    187.8284
  725.3000     1.061E-0011     1.999E-0011     2.423E-0011    187.9967
  725.8000     1.059E-0011     1.995E-0011     2.416E-0011    188.1650
  726.3000     1.057E-0011     1.991E-0011     2.409E-0011    188.3335
  726.8000     1.055E-0011     1.987E-0011     2.402E-0011    188.5019
  727.3000     1.053E-0011     1.983E-0011     2.395E-0011    188.6705
  727.8000     1.051E-0011     1.979E-0011     2.388E-0011    188.8391
  728.3000     1.048E-0011     1.975E-0011     2.381E-0011    189.0078
  728.8000     1.046E-0011     1.971E-0011     2.374E-0011    189.1765
  729.3000     1.044E-0011     1.967E-0011     2.367E-0011    189.3454
  729.8000     1.042E-0011     1.963E-0011     2.360E-0011    189.5142
  730.3000     1.040E-0011     1.959E-0011     2.353E-0011    189.6832
  730.8000     1.038E-0011     1.955E-0011     2.346E-0011    189.8522
  731.3000     1.036E-0011     1.951E-0011     2.339E-0011    190.0212
  731.8000     1.033E-0011     1.947E-0011     2.333E-0011    190.1904
  732.3000     1.031E-0011     1.943E-0011     2.326E-0011    190.3595
  732.8000     1.029E-0011     1.939E-0011     2.319E-0011    190.5288
  733.3000     1.027E-0011     1.935E-0011     2.312E-0011    190.6981
  733.8000     1.025E-0011     1.931E-0011     2.306E-0011    190.8675
  734.3000     1.023E-0011     1.927E-0011     2.299E-0011    191.0369
  734.8000     1.021E-0011     1.923E-0011     2.292E-0011    191.2064
  735.3000     1.019E-0011     1.919E-0011     2.286E-0011    191.3760
  735.8000     1.017E-0011     1.916E-0011     2.279E-0011    191.5456
  736.3000     1.015E-0011     1.912E-0011     2.272E-0011    191.7153
  736.8000     1.013E-0011     1.908E-0011     2.266E-0011    191.8851
  737.3000     1.010E-0011     1.904E-0011     2.259E-0011    192.0549
