   KT           JONSWAP          OUR           ELFOUHAILY             WT  
  911.3000     5.351E-0012     5.666E-0012     2.242E-0012    254.8221
  911.8000     5.343E-0012     5.657E-0012     2.235E-0012    255.0127
  912.3000     5.334E-0012     5.647E-0012     2.229E-0012    255.2032
  912.8000     5.325E-0012     5.637E-0012     2.223E-0012    255.3939
  913.3000     5.316E-0012     5.627E-0012     2.216E-0012    255.5846
  913.8000     5.308E-0012     5.618E-0012     2.210E-0012    255.7753
  914.3000     5.299E-0012     5.608E-0012     2.204E-0012    255.9661
  914.8000     5.290E-0012     5.598E-0012     2.198E-0012    256.1569
  915.3000     5.282E-0012     5.589E-0012     2.191E-0012    256.3479
  915.8000     5.273E-0012     5.579E-0012     2.185E-0012    256.5388
  916.3000     5.264E-0012     5.570E-0012     2.179E-0012    256.7298
  916.8000     5.256E-0012     5.560E-0012     2.173E-0012    256.9209
  917.3000     5.247E-0012     5.551E-0012     2.167E-0012    257.1121
  917.8000     5.239E-0012     5.541E-0012     2.161E-0012    257.3032
  918.3000     5.230E-0012     5.532E-0012     2.154E-0012    257.4945
  918.8000     5.221E-0012     5.522E-0012     2.148E-0012    257.6858
  919.3000     5.213E-0012     5.513E-0012     2.142E-0012    257.8771
  919.8000     5.204E-0012     5.503E-0012     2.136E-0012    258.0686
  920.3000     5.196E-0012     5.494E-0012     2.130E-0012    258.2600
  920.8000     5.188E-0012     5.484E-0012     2.124E-0012    258.4515
  921.3000     5.179E-0012     5.475E-0012     2.118E-0012    258.6431
  921.8000     5.171E-0012     5.466E-0012     2.112E-0012    258.8348
  922.3000     5.162E-0012     5.456E-0012     2.106E-0012    259.0265
  922.8000     5.154E-0012     5.447E-0012     2.100E-0012    259.2182
  923.3000     5.145E-0012     5.438E-0012     2.094E-0012    259.4100
  923.8000     5.137E-0012     5.429E-0012     2.088E-0012    259.6019
  924.3000     5.129E-0012     5.419E-0012     2.083E-0012    259.7938
  924.8000     5.120E-0012     5.410E-0012     2.077E-0012    259.9857
  925.3000     5.112E-0012     5.401E-0012     2.071E-0012    260.1778
  925.8000     5.104E-0012     5.392E-0012     2.065E-0012    260.3699
  926.3000     5.096E-0012     5.382E-0012     2.059E-0012    260.5620
  926.8000     5.087E-0012     5.373E-0012     2.053E-0012    260.7542
  927.3000     5.079E-0012     5.364E-0012     2.047E-0012    260.9464
  927.8000     5.071E-0012     5.355E-0012     2.042E-0012    261.1387
  928.3000     5.063E-0012     5.346E-0012     2.036E-0012    261.3311
  928.8000     5.055E-0012     5.337E-0012     2.030E-0012    261.5235
  929.3000     5.046E-0012     5.328E-0012     2.024E-0012    261.7160
  929.8000     5.038E-0012     5.319E-0012     2.019E-0012    261.9085
  930.3000     5.030E-0012     5.310E-0012     2.013E-0012    262.1011
  930.8000     5.022E-0012     5.301E-0012     2.007E-0012    262.2937
  931.3000     5.014E-0012     5.292E-0012     2.002E-0012    262.4864
  931.8000     5.006E-0012     5.283E-0012     1.996E-0012    262.6792
  932.3000     4.998E-0012     5.274E-0012     1.990E-0012    262.8720
  932.8000     4.990E-0012     5.265E-0012     1.985E-0012    263.0648
  933.3000     4.982E-0012     5.256E-0012     1.979E-0012    263.2577
  933.8000     4.974E-0012     5.247E-0012     1.974E-0012    263.4507
  934.3000     4.966E-0012     5.238E-0012     1.968E-0012    263.6437
  934.8000     4.958E-0012     5.230E-0012     1.962E-0012    263.8368
  935.3000     4.950E-0012     5.221E-0012     1.957E-0012    264.0299
  935.8000     4.942E-0012     5.212E-0012     1.951E-0012    264.2231
  936.3000     4.934E-0012     5.203E-0012     1.946E-0012    264.4164
  936.8000     4.926E-0012     5.194E-0012     1.940E-0012    264.6097
  937.3000     4.918E-0012     5.186E-0012     1.935E-0012    264.8030
  937.8000     4.910E-0012     5.177E-0012     1.929E-0012    264.9964
  938.3000     4.903E-0012     5.168E-0012     1.924E-0012    265.1899
  938.8000     4.895E-0012     5.159E-0012     1.918E-0012    265.3834
  939.3000     4.887E-0012     5.151E-0012     1.913E-0012    265.5770
  939.8000     4.879E-0012     5.142E-0012     1.908E-0012    265.7706
  940.3000     4.871E-0012     5.133E-0012     1.902E-0012    265.9643
  940.8000     4.864E-0012     5.125E-0012     1.897E-0012    266.1581
  941.3000     4.856E-0012     5.116E-0012     1.892E-0012    266.3519
  941.8000     4.848E-0012     5.108E-0012     1.886E-0012    266.5457
  942.3000     4.840E-0012     5.099E-0012     1.881E-0012    266.7396
  942.8000     4.833E-0012     5.090E-0012     1.876E-0012    266.9336
  943.3000     4.825E-0012     5.082E-0012     1.870E-0012    267.1276
  943.8000     4.817E-0012     5.073E-0012     1.865E-0012    267.3217
  944.3000     4.810E-0012     5.065E-0012     1.860E-0012    267.5158
  944.8000     4.802E-0012     5.056E-0012     1.854E-0012    267.7100
  945.3000     4.795E-0012     5.048E-0012     1.849E-0012    267.9042
  945.8000     4.787E-0012     5.040E-0012     1.844E-0012    268.0985
  946.3000     4.779E-0012     5.031E-0012     1.839E-0012    268.2929
  946.8000     4.772E-0012     5.023E-0012     1.834E-0012    268.4873
  947.3000     4.764E-0012     5.014E-0012     1.828E-0012    268.6817
  947.8000     4.757E-0012     5.006E-0012     1.823E-0012    268.8762
  948.3000     4.749E-0012     4.998E-0012     1.818E-0012    269.0708
  948.8000     4.742E-0012     4.989E-0012     1.813E-0012    269.2654
  949.3000     4.734E-0012     4.981E-0012     1.808E-0012    269.4601
  949.8000     4.727E-0012     4.973E-0012     1.803E-0012    269.6548
  950.3000     4.719E-0012     4.964E-0012     1.798E-0012    269.8496
  950.8000     4.712E-0012     4.956E-0012     1.793E-0012    270.0445
  951.3000     4.704E-0012     4.948E-0012     1.787E-0012    270.2394
  951.8000     4.697E-0012     4.940E-0012     1.782E-0012    270.4343
  952.3000     4.690E-0012     4.931E-0012     1.777E-0012    270.6293
  952.8000     4.682E-0012     4.923E-0012     1.772E-0012    270.8244
  953.3000     4.675E-0012     4.915E-0012     1.767E-0012    271.0195
  953.8000     4.667E-0012     4.907E-0012     1.762E-0012    271.2147
  954.3000     4.660E-0012     4.899E-0012     1.757E-0012    271.4099
  954.8000     4.653E-0012     4.890E-0012     1.752E-0012    271.6052
  955.3000     4.646E-0012     4.882E-0012     1.747E-0012    271.8005
  955.8000     4.638E-0012     4.874E-0012     1.742E-0012    271.9959
  956.3000     4.631E-0012     4.866E-0012     1.738E-0012    272.1913
  956.8000     4.624E-0012     4.858E-0012     1.733E-0012    272.3868
  957.3000     4.616E-0012     4.850E-0012     1.728E-0012    272.5824
  957.8000     4.609E-0012     4.842E-0012     1.723E-0012    272.7780
  958.3000     4.602E-0012     4.834E-0012     1.718E-0012    272.9736
  958.8000     4.595E-0012     4.826E-0012     1.713E-0012    273.1694
  959.3000     4.588E-0012     4.818E-0012     1.708E-0012    273.3651
  959.8000     4.580E-0012     4.810E-0012     1.703E-0012    273.5610
  960.3000     4.573E-0012     4.802E-0012     1.699E-0012    273.7568
  960.8000     4.566E-0012     4.794E-0012     1.694E-0012    273.9528
  961.3000     4.559E-0012     4.786E-0012     1.689E-0012    274.1488
  961.8000     4.552E-0012     4.778E-0012     1.684E-0012    274.3448
  962.3000     4.545E-0012     4.770E-0012     1.680E-0012    274.5409
  962.8000     4.538E-0012     4.763E-0012     1.675E-0012    274.7370
  963.3000     4.531E-0012     4.755E-0012     1.670E-0012    274.9332
  963.8000     4.524E-0012     4.747E-0012     1.665E-0012    275.1295
  964.3000     4.517E-0012     4.739E-0012     1.661E-0012    275.3258
  964.8000     4.510E-0012     4.731E-0012     1.656E-0012    275.5222
  965.3000     4.503E-0012     4.724E-0012     1.651E-0012    275.7186
  965.8000     4.496E-0012     4.716E-0012     1.647E-0012    275.9151
  966.3000     4.489E-0012     4.708E-0012     1.642E-0012    276.1116
  966.8000     4.482E-0012     4.700E-0012     1.637E-0012    276.3082
  967.3000     4.475E-0012     4.693E-0012     1.633E-0012    276.5049
  967.8000     4.468E-0012     4.685E-0012     1.628E-0012    276.7016
  968.3000     4.461E-0012     4.677E-0012     1.623E-0012    276.8983
  968.8000     4.454E-0012     4.669E-0012     1.619E-0012    277.0951
  969.3000     4.447E-0012     4.662E-0012     1.614E-0012    277.2920
  969.8000     4.440E-0012     4.654E-0012     1.610E-0012    277.4889
  970.3000     4.433E-0012     4.646E-0012     1.605E-0012    277.6858
  970.8000     4.427E-0012     4.639E-0012     1.601E-0012    277.8829
  971.3000     4.420E-0012     4.631E-0012     1.596E-0012    278.0799
  971.8000     4.413E-0012     4.624E-0012     1.592E-0012    278.2771
  972.3000     4.406E-0012     4.616E-0012     1.587E-0012    278.4742
  972.8000     4.399E-0012     4.609E-0012     1.583E-0012    278.6715
  973.3000     4.393E-0012     4.601E-0012     1.578E-0012    278.8688
  973.8000     4.386E-0012     4.594E-0012     1.574E-0012    279.0661
  974.3000     4.379E-0012     4.586E-0012     1.569E-0012    279.2635
  974.8000     4.372E-0012     4.579E-0012     1.565E-0012    279.4610
  975.3000     4.366E-0012     4.571E-0012     1.560E-0012    279.6585
  975.8000     4.359E-0012     4.564E-0012     1.556E-0012    279.8560
  976.3000     4.352E-0012     4.556E-0012     1.551E-0012    280.0537
  976.8000     4.345E-0012     4.549E-0012     1.547E-0012    280.2513
  977.3000     4.339E-0012     4.541E-0012     1.543E-0012    280.4490
  977.8000     4.332E-0012     4.534E-0012     1.538E-0012    280.6468
  978.3000     4.326E-0012     4.527E-0012     1.534E-0012    280.8447
  978.8000     4.319E-0012     4.519E-0012     1.530E-0012    281.0425
  979.3000     4.312E-0012     4.512E-0012     1.525E-0012    281.2405
  979.8000     4.306E-0012     4.504E-0012     1.521E-0012    281.4385
  980.3000     4.299E-0012     4.497E-0012     1.517E-0012    281.6365
  980.8000     4.293E-0012     4.490E-0012     1.512E-0012    281.8346
  981.3000     4.286E-0012     4.483E-0012     1.508E-0012    282.0328
  981.8000     4.279E-0012     4.475E-0012     1.504E-0012    282.2310
  982.3000     4.273E-0012     4.468E-0012     1.500E-0012    282.4292
  982.8000     4.266E-0012     4.461E-0012     1.495E-0012    282.6276
  983.3000     4.260E-0012     4.454E-0012     1.491E-0012    282.8259
  983.8000     4.253E-0012     4.446E-0012     1.487E-0012    283.0244
  984.3000     4.247E-0012     4.439E-0012     1.483E-0012    283.2228
  984.8000     4.240E-0012     4.432E-0012     1.479E-0012    283.4214
  985.3000     4.234E-0012     4.425E-0012     1.474E-0012    283.6200
  985.8000     4.228E-0012     4.418E-0012     1.470E-0012    283.8186
  986.3000     4.221E-0012     4.410E-0012     1.466E-0012    284.0173
  986.8000     4.215E-0012     4.403E-0012     1.462E-0012    284.2160
  987.3000     4.208E-0012     4.396E-0012     1.458E-0012    284.4148
  987.8000     4.202E-0012     4.389E-0012     1.454E-0012    284.6137
  988.3000     4.196E-0012     4.382E-0012     1.449E-0012    284.8126
  988.8000     4.189E-0012     4.375E-0012     1.445E-0012    285.0116
  989.3000     4.183E-0012     4.368E-0012     1.441E-0012    285.2106
  989.8000     4.177E-0012     4.361E-0012     1.437E-0012    285.4096
  990.3000     4.170E-0012     4.354E-0012     1.433E-0012    285.6088
  990.8000     4.164E-0012     4.347E-0012     1.429E-0012    285.8079
  991.3000     4.158E-0012     4.340E-0012     1.425E-0012    286.0072
  991.8000     4.151E-0012     4.333E-0012     1.421E-0012    286.2064
  992.3000     4.145E-0012     4.326E-0012     1.417E-0012    286.4058
  992.8000     4.139E-0012     4.319E-0012     1.413E-0012    286.6052
  993.3000     4.133E-0012     4.312E-0012     1.409E-0012    286.8046
  993.8000     4.126E-0012     4.305E-0012     1.405E-0012    287.0041
  994.3000     4.120E-0012     4.298E-0012     1.401E-0012    287.2037
  994.8000     4.114E-0012     4.291E-0012     1.397E-0012    287.4033
  995.3000     4.108E-0012     4.284E-0012     1.393E-0012    287.6029
  995.8000     4.101E-0012     4.277E-0012     1.389E-0012    287.8026
  996.3000     4.095E-0012     4.270E-0012     1.385E-0012    288.0024
  996.8000     4.089E-0012     4.264E-0012     1.381E-0012    288.2022
  997.3000     4.083E-0012     4.257E-0012     1.377E-0012    288.4021
  997.8000     4.077E-0012     4.250E-0012     1.373E-0012    288.6020
  998.3000     4.071E-0012     4.243E-0012     1.370E-0012    288.8020
  998.8000     4.065E-0012     4.236E-0012     1.366E-0012    289.0020
  999.3000     4.059E-0012     4.230E-0012     1.362E-0012    289.2021
  999.8000     4.052E-0012     4.223E-0012     1.358E-0012    289.4022
  1000.3000     4.046E-0012     4.216E-0012     1.354E-0012    289.6024
  1000.8000     4.040E-0012     4.209E-0012     1.350E-0012    289.8027
  1001.3000     4.034E-0012     4.203E-0012     1.346E-0012    290.0030
  1001.8000     4.028E-0012     4.196E-0012     1.343E-0012    290.2033
  1002.3000     4.022E-0012     4.189E-0012     1.339E-0012    290.4037
  1002.8000     4.016E-0012     4.182E-0012     1.335E-0012    290.6042
  1003.3000     4.010E-0012     4.176E-0012     1.331E-0012    290.8047
  1003.8000     4.004E-0012     4.169E-0012     1.327E-0012    291.0052
  1004.3000     3.998E-0012     4.162E-0012     1.324E-0012    291.2059
  1004.8000     3.992E-0012     4.156E-0012     1.320E-0012    291.4065
  1005.3000     3.986E-0012     4.149E-0012     1.316E-0012    291.6072
  1005.8000     3.980E-0012     4.143E-0012     1.312E-0012    291.8080
  1006.3000     3.974E-0012     4.136E-0012     1.309E-0012    292.0089
  1006.8000     3.968E-0012     4.129E-0012     1.305E-0012    292.2097
  1007.3000     3.963E-0012     4.123E-0012     1.301E-0012    292.4107
  1007.8000     3.957E-0012     4.116E-0012     1.298E-0012    292.6117
  1008.3000     3.951E-0012     4.110E-0012     1.294E-0012    292.8127
  1008.8000     3.945E-0012     4.103E-0012     1.290E-0012    293.0138
  1009.3000     3.939E-0012     4.097E-0012     1.287E-0012    293.2149
  1009.8000     3.933E-0012     4.090E-0012     1.283E-0012    293.4161
  1010.3000     3.927E-0012     4.084E-0012     1.279E-0012    293.6174
  1010.8000     3.922E-0012     4.077E-0012     1.276E-0012    293.8187
  1011.3000     3.916E-0012     4.071E-0012     1.272E-0012    294.0201
  1011.8000     3.910E-0012     4.064E-0012     1.268E-0012    294.2215
  1012.3000     3.904E-0012     4.058E-0012     1.265E-0012    294.4229
  1012.8000     3.898E-0012     4.051E-0012     1.261E-0012    294.6245
  1013.3000     3.893E-0012     4.045E-0012     1.258E-0012    294.8260
  1013.8000     3.887E-0012     4.039E-0012     1.254E-0012    295.0276
  1014.3000     3.881E-0012     4.032E-0012     1.251E-0012    295.2293
  1014.8000     3.875E-0012     4.026E-0012     1.247E-0012    295.4311
  1015.3000     3.870E-0012     4.020E-0012     1.243E-0012    295.6328
  1015.8000     3.864E-0012     4.013E-0012     1.240E-0012    295.8347
  1016.3000     3.858E-0012     4.007E-0012     1.236E-0012    296.0366
  1016.8000     3.853E-0012     4.001E-0012     1.233E-0012    296.2385
  1017.3000     3.847E-0012     3.994E-0012     1.229E-0012    296.4405
  1017.8000     3.841E-0012     3.988E-0012     1.226E-0012    296.6425
  1018.3000     3.836E-0012     3.982E-0012     1.222E-0012    296.8446
  1018.8000     3.830E-0012     3.975E-0012     1.219E-0012    297.0468
  1019.3000     3.824E-0012     3.969E-0012     1.216E-0012    297.2490
  1019.8000     3.819E-0012     3.963E-0012     1.212E-0012    297.4513
  1020.3000     3.813E-0012     3.953E-0012     1.209E-0012    297.6536
  1020.8000     3.807E-0012     3.941E-0012     1.205E-0012    297.8559
  1021.3000     3.802E-0012     3.928E-0012     1.202E-0012    298.0583
  1021.8000     3.796E-0012     3.916E-0012     1.198E-0012    298.2608
  1022.3000     3.791E-0012     3.904E-0012     1.195E-0012    298.4633
  1022.8000     3.785E-0012     3.891E-0012     1.192E-0012    298.6659
  1023.3000     3.780E-0012     3.879E-0012     1.188E-0012    298.8685
  1023.8000     3.774E-0012     3.867E-0012     1.185E-0012    299.0712
  1024.3000     3.769E-0012     3.855E-0012     1.181E-0012    299.2739
  1024.8000     3.763E-0012     3.843E-0012     1.178E-0012    299.4767
  1025.3000     3.758E-0012     3.831E-0012     1.175E-0012    299.6796
  1025.8000     3.752E-0012     3.819E-0012     1.171E-0012    299.8824
  1026.3000     3.747E-0012     3.807E-0012     1.168E-0012    300.0854
  1026.8000     3.741E-0012     3.795E-0012     1.165E-0012    300.2884
  1027.3000     3.736E-0012     3.783E-0012     1.161E-0012    300.4914
  1027.8000     3.730E-0012     3.772E-0012     1.158E-0012    300.6945
  1028.3000     3.725E-0012     3.760E-0012     1.155E-0012    300.8977
  1028.8000     3.719E-0012     3.748E-0012     1.152E-0012    301.1009
  1029.3000     3.714E-0012     3.737E-0012     1.148E-0012    301.3041
  1029.8000     3.708E-0012     3.725E-0012     1.145E-0012    301.5075
  1030.3000     3.703E-0012     3.713E-0012     1.142E-0012    301.7108
  1030.8000     3.698E-0012     3.702E-0012     1.139E-0012    301.9142
  1031.3000     3.692E-0012     3.690E-0012     1.135E-0012    302.1177
  1031.8000     3.687E-0012     3.679E-0012     1.132E-0012    302.3212
  1032.3000     3.682E-0012     3.667E-0012     1.129E-0012    302.5248
  1032.8000     3.676E-0012     3.656E-0012     1.126E-0012    302.7284
  1033.3000     3.671E-0012     3.645E-0012     1.122E-0012    302.9321
  1033.8000     3.666E-0012     3.633E-0012     1.119E-0012    303.1358
  1034.3000     3.660E-0012     3.622E-0012     1.116E-0012    303.3396
  1034.8000     3.655E-0012     3.611E-0012     1.113E-0012    303.5434
  1035.3000     3.650E-0012     3.600E-0012     1.110E-0012    303.7473
  1035.8000     3.644E-0012     3.589E-0012     1.107E-0012    303.9512
  1036.3000     3.639E-0012     3.578E-0012     1.103E-0012    304.1552
  1036.8000     3.634E-0012     3.566E-0012     1.100E-0012    304.3593
  1037.3000     3.629E-0012     3.555E-0012     1.097E-0012    304.5634
  1037.8000     3.623E-0012     3.544E-0012     1.094E-0012    304.7675
  1038.3000     3.618E-0012     3.534E-0012     1.091E-0012    304.9717
  1038.8000     3.613E-0012     3.523E-0012     1.088E-0012    305.1760
  1039.3000     3.608E-0012     3.512E-0012     1.085E-0012    305.3803
  1039.8000     3.603E-0012     3.501E-0012     1.082E-0012    305.5846
  1040.3000     3.597E-0012     3.490E-0012     1.079E-0012    305.7890
  1040.8000     3.592E-0012     3.479E-0012     1.075E-0012    305.9935
  1041.3000     3.587E-0012     3.469E-0012     1.072E-0012    306.1980
  1041.8000     3.582E-0012     3.458E-0012     1.069E-0012    306.4026
  1042.3000     3.577E-0012     3.447E-0012     1.066E-0012    306.6072
  1042.8000     3.572E-0012     3.437E-0012     1.063E-0012    306.8118
  1043.3000     3.566E-0012     3.426E-0012     1.060E-0012    307.0166
  1043.8000     3.561E-0012     3.416E-0012     1.057E-0012    307.2213
  1044.3000     3.556E-0012     3.405E-0012     1.054E-0012    307.4262
  1044.8000     3.551E-0012     3.395E-0012     1.051E-0012    307.6310
  1045.3000     3.546E-0012     3.384E-0012     1.048E-0012    307.8360
  1045.8000     3.541E-0012     3.374E-0012     1.045E-0012    308.0409
  1046.3000     3.536E-0012     3.363E-0012     1.042E-0012    308.2460
  1046.8000     3.531E-0012     3.353E-0012     1.039E-0012    308.4511
  1047.3000     3.526E-0012     3.343E-0012     1.036E-0012    308.6562
  1047.8000     3.521E-0012     3.333E-0012     1.033E-0012    308.8614
  1048.3000     3.516E-0012     3.322E-0012     1.030E-0012    309.0666
  1048.8000     3.511E-0012     3.312E-0012     1.028E-0012    309.2719
  1049.3000     3.506E-0012     3.302E-0012     1.025E-0012    309.4773
  1049.8000     3.501E-0012     3.292E-0012     1.022E-0012    309.6827
  1050.3000     3.496E-0012     3.282E-0012     1.019E-0012    309.8881
  1050.8000     3.491E-0012     3.272E-0012     1.016E-0012    310.0936
  1051.3000     3.486E-0012     3.262E-0012     1.013E-0012    310.2992
  1051.8000     3.481E-0012     3.252E-0012     1.010E-0012    310.5048
  1052.3000     3.476E-0012     3.242E-0012     1.007E-0012    310.7104
  1052.8000     3.471E-0012     3.232E-0012     1.004E-0012    310.9161
  1053.3000     3.466E-0012     3.222E-0012     1.001E-0012    311.1219
  1053.8000     3.461E-0012     3.212E-0012     9.986E-0013    311.3277
  1054.3000     3.456E-0012     3.203E-0012     9.958E-0013    311.5335
  1054.8000     3.451E-0012     3.193E-0012     9.929E-0013    311.7395
  1055.3000     3.446E-0012     3.183E-0012     9.901E-0013    311.9454
  1055.8000     3.441E-0012     3.173E-0012     9.873E-0013    312.1514
  1056.3000     3.436E-0012     3.164E-0012     9.845E-0013    312.3575
  1056.8000     3.431E-0012     3.154E-0012     9.817E-0013    312.5636
  1057.3000     3.427E-0012     3.145E-0012     9.789E-0013    312.7698
  1057.8000     3.422E-0012     3.135E-0012     9.761E-0013    312.9760
  1058.3000     3.417E-0012     3.125E-0012     9.733E-0013    313.1823
  1058.8000     3.412E-0012     3.116E-0012     9.705E-0013    313.3886
  1059.3000     3.407E-0012     3.106E-0012     9.677E-0013    313.5950
  1059.8000     3.402E-0012     3.097E-0012     9.650E-0013    313.8014
  1060.3000     3.398E-0012     3.088E-0012     9.622E-0013    314.0079
  1060.8000     3.393E-0012     3.078E-0012     9.595E-0013    314.2145
  1061.3000     3.388E-0012     3.069E-0012     9.568E-0013    314.4210
  1061.8000     3.383E-0012     3.060E-0012     9.540E-0013    314.6277
  1062.3000     3.378E-0012     3.050E-0012     9.513E-0013    314.8344
  1062.8000     3.374E-0012     3.041E-0012     9.486E-0013    315.0411
  1063.3000     3.369E-0012     3.032E-0012     9.459E-0013    315.2479
  1063.8000     3.364E-0012     3.023E-0012     9.432E-0013    315.4547
  1064.3000     3.359E-0012     3.014E-0012     9.405E-0013    315.6616
  1064.8000     3.355E-0012     3.005E-0012     9.378E-0013    315.8686
  1065.3000     3.350E-0012     2.995E-0012     9.351E-0013    316.0756
  1065.8000     3.345E-0012     2.986E-0012     9.325E-0013    316.2826
  1066.3000     3.341E-0012     2.977E-0012     9.298E-0013    316.4897
  1066.8000     3.336E-0012     2.968E-0012     9.271E-0013    316.6969
  1067.3000     3.331E-0012     2.959E-0012     9.245E-0013    316.9041
  1067.8000     3.326E-0012     2.951E-0012     9.218E-0013    317.1113
  1068.3000     3.322E-0012     2.942E-0012     9.192E-0013    317.3186
  1068.8000     3.317E-0012     2.933E-0012     9.166E-0013    317.5260
  1069.3000     3.313E-0012     2.924E-0012     9.140E-0013    317.7334
  1069.8000     3.308E-0012     2.915E-0012     9.114E-0013    317.9409
  1070.3000     3.303E-0012     2.906E-0012     9.088E-0013    318.1484
  1070.8000     3.299E-0012     2.898E-0012     9.062E-0013    318.3559
  1071.3000     3.294E-0012     2.889E-0012     9.036E-0013    318.5636
  1071.8000     3.289E-0012     2.880E-0012     9.010E-0013    318.7712
  1072.3000     3.285E-0012     2.872E-0012     8.984E-0013    318.9789
  1072.8000     3.280E-0012     2.863E-0012     8.958E-0013    319.1867
  1073.3000     3.276E-0012     2.854E-0012     8.933E-0013    319.3945
  1073.8000     3.271E-0012     2.846E-0012     8.907E-0013    319.6024
  1074.3000     3.266E-0012     2.837E-0012     8.882E-0013    319.8103
  1074.8000     3.262E-0012     2.829E-0012     8.856E-0013    320.0183
  1075.3000     3.257E-0012     2.820E-0012     8.831E-0013    320.2263
  1075.8000     3.253E-0012     2.812E-0012     8.806E-0013    320.4344
  1076.3000     3.248E-0012     2.803E-0012     8.781E-0013    320.6425
  1076.8000     3.244E-0012     2.795E-0012     8.756E-0013    320.8507
  1077.3000     3.239E-0012     2.787E-0012     8.731E-0013    321.0589
  1077.8000     3.235E-0012     2.778E-0012     8.706E-0013    321.2672
  1078.3000     3.230E-0012     2.770E-0012     8.681E-0013    321.4755
  1078.8000     3.226E-0012     2.762E-0012     8.656E-0013    321.6839
  1079.3000     3.221E-0012     2.753E-0012     8.631E-0013    321.8924
  1079.8000     3.217E-0012     2.745E-0012     8.606E-0013    322.1008
  1080.3000     3.212E-0012     2.737E-0012     8.582E-0013    322.3094
  1080.8000     3.208E-0012     2.729E-0012     8.557E-0013    322.5180
  1081.3000     3.203E-0012     2.721E-0012     8.533E-0013    322.7266
  1081.8000     3.199E-0012     2.713E-0012     8.508E-0013    322.9353
  1082.3000     3.195E-0012     2.704E-0012     8.484E-0013    323.1440
  1082.8000     3.190E-0012     2.696E-0012     8.460E-0013    323.3528
  1083.3000     3.186E-0012     2.688E-0012     8.435E-0013    323.5617
  1083.8000     3.181E-0012     2.680E-0012     8.411E-0013    323.7706
  1084.3000     3.177E-0012     2.672E-0012     8.387E-0013    323.9795
  1084.8000     3.173E-0012     2.664E-0012     8.363E-0013    324.1885
  1085.3000     3.168E-0012     2.656E-0012     8.339E-0013    324.3975
  1085.8000     3.164E-0012     2.649E-0012     8.315E-0013    324.6066
  1086.3000     3.159E-0012     2.641E-0012     8.292E-0013    324.8158
  1086.8000     3.155E-0012     2.633E-0012     8.268E-0013    325.0250
  1087.3000     3.151E-0012     2.625E-0012     8.244E-0013    325.2342
  1087.8000     3.146E-0012     2.617E-0012     8.221E-0013    325.4435
  1088.3000     3.142E-0012     2.609E-0012     8.197E-0013    325.6529
  1088.8000     3.138E-0012     2.602E-0012     8.174E-0013    325.8623
  1089.3000     3.133E-0012     2.594E-0012     8.150E-0013    326.0717
  1089.8000     3.129E-0012     2.586E-0012     8.127E-0013    326.2812
  1090.3000     3.125E-0012     2.579E-0012     8.103E-0013    326.4908
  1090.8000     3.120E-0012     2.571E-0012     8.080E-0013    326.7004
  1091.3000     3.116E-0012     2.563E-0012     8.057E-0013    326.9100
  1091.8000     3.112E-0012     2.556E-0012     8.034E-0013    327.1198
  1092.3000     3.108E-0012     2.548E-0012     8.011E-0013    327.3295
  1092.8000     3.103E-0012     2.541E-0012     7.988E-0013    327.5393
  1093.3000     3.099E-0012     2.533E-0012     7.965E-0013    327.7492
  1093.8000     3.095E-0012     2.526E-0012     7.942E-0013    327.9591
  1094.3000     3.091E-0012     2.518E-0012     7.919E-0013    328.1691
  1094.8000     3.086E-0012     2.511E-0012     7.897E-0013    328.3791
  1095.3000     3.082E-0012     2.503E-0012     7.874E-0013    328.5891
  1095.8000     3.078E-0012     2.496E-0012     7.852E-0013    328.7992
  1096.3000     3.074E-0012     2.489E-0012     7.829E-0013    329.0094
  1096.8000     3.070E-0012     2.481E-0012     7.807E-0013    329.2196
  1097.3000     3.065E-0012     2.474E-0012     7.784E-0013    329.4299
  1097.8000     3.061E-0012     2.467E-0012     7.762E-0013    329.6402
  1098.3000     3.057E-0012     2.459E-0012     7.740E-0013    329.8506
  1098.8000     3.053E-0012     2.452E-0012     7.717E-0013    330.0610
  1099.3000     3.049E-0012     2.445E-0012     7.695E-0013    330.2714
  1099.8000     3.044E-0012     2.438E-0012     7.673E-0013    330.4820
  1100.3000     3.040E-0012     2.431E-0012     7.651E-0013    330.6925
  1100.8000     3.036E-0012     2.423E-0012     7.629E-0013    330.9031
  1101.3000     3.032E-0012     2.416E-0012     7.607E-0013    331.1138
  1101.8000     3.028E-0012     2.409E-0012     7.585E-0013    331.3245
  1102.3000     3.024E-0012     2.402E-0012     7.564E-0013    331.5353
  1102.8000     3.020E-0012     2.395E-0012     7.542E-0013    331.7461
  1103.3000     3.016E-0012     2.388E-0012     7.520E-0013    331.9570
  1103.8000     3.012E-0012     2.381E-0012     7.499E-0013    332.1679
  1104.3000     3.007E-0012     2.374E-0012     7.477E-0013    332.3789
  1104.8000     3.003E-0012     2.367E-0012     7.456E-0013    332.5899
  1105.3000     2.999E-0012     2.360E-0012     7.434E-0013    332.8010
  1105.8000     2.995E-0012     2.353E-0012     7.413E-0013    333.0121
  1106.3000     2.991E-0012     2.346E-0012     7.392E-0013    333.2233
  1106.8000     2.987E-0012     2.340E-0012     7.370E-0013    333.4345
  1107.3000     2.983E-0012     2.333E-0012     7.349E-0013    333.6458
